VTX, IDX, inPosition.x, inPosition.y, inPosition.z, inColor.x, inColor.y, inColor.z, inColor.w
317, 317, 216.77371, 72.13538, -29.68125, -29.68125, 1.00, 1.00, 0.00
318, 318, 216.77371, 72.13538, -29.68125, -29.68125, 1.00, 1.00, 0.00
319, 319, 216.77371, 71.10495, -29.68125, -29.68125, 1.00, 1.00, 0.00
320, 320, 214.54257, 71.10495, -29.9552, -29.9552, 1.00, 1.00, 0.00
321, 321, 214.39902, 71.10495, -28.78598, -28.78598, 1.00, 1.00, 0.00
322, 322, 214.39902, 71.10495, -28.78598, -28.78598, 1.00, 1.00, 0.00
323, 323, 214.39902, 72.13538, -28.78598, -28.78598, 1.00, 1.00, 0.00
324, 324, 214.39902, 72.13538, -28.78598, -28.78598, 1.00, 1.00, 0.00
325, 325, 214.54257, 72.13538, -29.9552, -29.9552, 1.00, 1.00, 0.00
326, 326, 214.54257, 72.13538, -29.9552, -29.9552, 1.00, 1.00, 0.00
327, 327, 214.54257, 71.10495, -29.9552, -29.9552, 1.00, 1.00, 0.00
328, 328, 216.77371, 71.10495, -29.68125, -29.68125, 1.00, 1.00, 0.00
329, 329, 214.54257, 71.10495, -29.9552, -29.9552, 1.00, 1.00, 0.00
330, 330, 216.63016, 71.10495, -28.51202, -28.51202, 1.00, 1.00, 0.00
331, 331, 214.39902, 71.10495, -28.78598, -28.78598, 1.00, 1.00, 0.00
332, 332, 216.63016, 72.13538, -28.51202, -28.51202, 1.00, 1.00, 0.00
333, 333, 214.39902, 72.13538, -28.78598, -28.78598, 1.00, 1.00, 0.00
334, 334, 216.77371, 72.13538, -29.68125, -29.68125, 1.00, 1.00, 0.00
335, 335, 214.54257, 72.13538, -29.9552, -29.9552, 1.00, 1.00, 0.00
336, 336, 137.20862, 6.18195, -251.22379, -251.22379, 0.00, 1.00, 1.00
337, 337, 136.44287, 6.18195, -250.97498, -250.97498, 0.00, 1.00, 1.00
338, 338, 136.44287, 6.18195, -250.97498, -250.97498, 0.00, 1.00, 1.00
339, 339, 136.44287, 6.88577, -250.97498, -250.97498, 0.00, 1.00, 1.00
340, 340, 136.44287, 6.88577, -250.97498, -250.97498, 0.00, 1.00, 1.00
341, 341, 137.20862, 6.88577, -251.22379, -251.22379, 0.00, 1.00, 1.00
342, 342, 137.20862, 6.88577, -251.22379, -251.22379, 0.00, 1.00, 1.00
343, 343, 137.20862, 6.18195, -251.22379, -251.22379, 0.00, 1.00, 1.00
344, 344, 136.74219, 6.18195, -252.65927, -252.65927, 0.00, 1.00, 1.00
345, 345, 135.97644, 6.18195, -252.41046, -252.41046, 0.00, 1.00, 1.00
346, 346, 135.97644, 6.18195, -252.41046, -252.41046, 0.00, 1.00, 1.00
347, 347, 135.97644, 6.88577, -252.41046, -252.41046, 0.00, 1.00, 1.00
348, 348, 135.97644, 6.88577, -252.41046, -252.41046, 0.00, 1.00, 1.00
349, 349, 136.74219, 6.88577, -252.65927, -252.65927, 0.00, 1.00, 1.00
350, 350, 136.74219, 6.88577, -252.65927, -252.65927, 0.00, 1.00, 1.00
351, 351, 136.74219, 6.18195, -252.65927, -252.65927, 0.00, 1.00, 1.00
352, 352, 137.20862, 6.18195, -251.22379, -251.22379, 0.00, 1.00, 1.00
353, 353, 136.74219, 6.18195, -252.65927, -252.65927, 0.00, 1.00, 1.00
354, 354, 136.44287, 6.18195, -250.97498, -250.97498, 0.00, 1.00, 1.00
355, 355, 135.97644, 6.18195, -252.41046, -252.41046, 0.00, 1.00, 1.00
356, 356, 136.44287, 6.88577, -250.97498, -250.97498, 0.00, 1.00, 1.00
357, 357, 135.97644, 6.88577, -252.41046, -252.41046, 0.00, 1.00, 1.00
358, 358, 137.20862, 6.88577, -251.22379, -251.22379, 0.00, 1.00, 1.00
359, 359, 136.74219, 6.88577, -252.65927, -252.65927, 0.00, 1.00, 1.00
360, 360, 137.196, 6.19195, -251.23019, -251.23019, 1.00, 1.00, 0.00
361, 361, 136.4493, 6.19195, -250.98758, -250.98758, 1.00, 1.00, 0.00
362, 362, 136.4493, 6.19195, -250.98758, -250.98758, 1.00, 1.00, 0.00
363, 363, 136.4493, 6.87577, -250.98758, -250.98758, 1.00, 1.00, 0.00
364, 364, 136.4493, 6.87577, -250.98758, -250.98758, 1.00, 1.00, 0.00
365, 365, 137.196, 6.87577, -251.23019, -251.23019, 1.00, 1.00, 0.00
366, 366, 137.196, 6.87577, -251.23019, -251.23019, 1.00, 1.00, 0.00
367, 367, 137.196, 6.19195, -251.23019, -251.23019, 1.00, 1.00, 0.00
368, 368, 136.73576, 6.19195, -252.64667, -252.64667, 1.00, 1.00, 0.00
369, 369, 135.98906, 6.19195, -252.40405, -252.40405, 1.00, 1.00, 0.00
370, 370, 135.98906, 6.19195, -252.40405, -252.40405, 1.00, 1.00, 0.00
371, 371, 135.98906, 6.87577, -252.40405, -252.40405, 1.00, 1.00, 0.00
372, 372, 135.98906, 6.87577, -252.40405, -252.40405, 1.00, 1.00, 0.00
373, 373, 136.73576, 6.87577, -252.64667, -252.64667, 1.00, 1.00, 0.00
374, 374, 136.73576, 6.87577, -252.64667, -252.64667, 1.00, 1.00, 0.00
375, 375, 136.73576, 6.19195, -252.64667, -252.64667, 1.00, 1.00, 0.00
376, 376, 137.196, 6.19195, -251.23019, -251.23019, 1.00, 1.00, 0.00
377, 377, 136.73576, 6.19195, -252.64667, -252.64667, 1.00, 1.00, 0.00
378, 378, 136.4493, 6.19195, -250.98758, -250.98758, 1.00, 1.00, 0.00
379, 379, 135.98906, 6.19195, -252.40405, -252.40405, 1.00, 1.00, 0.00
380, 380, 136.4493, 6.87577, -250.98758, -250.98758, 1.00, 1.00, 0.00
381, 381, 135.98906, 6.87577, -252.40405, -252.40405, 1.00, 1.00, 0.00
382, 382, 137.196, 6.87577, -251.23019, -251.23019, 1.00, 1.00, 0.00
383, 383, 136.73576, 6.87577, -252.64667, -252.64667, 1.00, 1.00, 0.00
384, 384, 215.57579, 70.89386, -44.85943, -44.85943, 0.00, 1.00, 1.00
385, 385, 214.77504, 70.89386, -44.94359, -44.94359, 0.00, 1.00, 1.00
386, 386, 214.77504, 70.89386, -44.94359, -44.94359, 0.00, 1.00, 1.00
387, 387, 214.77504, 71.59767, -44.94359, -44.94359, 0.00, 1.00, 1.00
388, 388, 214.77504, 71.59767, -44.94359, -44.94359, 0.00, 1.00, 1.00
389, 389, 215.57579, 71.59767, -44.85943, -44.85943, 0.00, 1.00, 1.00
390, 390, 215.57579, 71.59767, -44.85943, -44.85943, 0.00, 1.00, 1.00
391, 391, 215.57579, 70.89386, -44.85943, -44.85943, 0.00, 1.00, 1.00
392, 392, 215.73357, 70.89386, -46.36053, -46.36053, 0.00, 1.00, 1.00
393, 393, 214.93282, 70.89386, -46.44469, -46.44469, 0.00, 1.00, 1.00
394, 394, 214.93282, 70.89386, -46.44469, -46.44469, 0.00, 1.00, 1.00
395, 395, 214.93282, 71.59767, -46.44469, -46.44469, 0.00, 1.00, 1.00
396, 396, 214.93282, 71.59767, -46.44469, -46.44469, 0.00, 1.00, 1.00
397, 397, 215.73357, 71.59767, -46.36053, -46.36053, 0.00, 1.00, 1.00
398, 398, 215.73357, 71.59767, -46.36053, -46.36053, 0.00, 1.00, 1.00
399, 399, 215.73357, 70.89386, -46.36053, -46.36053, 0.00, 1.00, 1.00
400, 400, 215.57579, 70.89386, -44.85943, -44.85943, 0.00, 1.00, 1.00
401, 401, 215.73357, 70.89386, -46.36053, -46.36053, 0.00, 1.00, 1.00
402, 402, 214.77504, 70.89386, -44.94359, -44.94359, 0.00, 1.00, 1.00
403, 403, 214.93282, 70.89386, -46.44469, -46.44469, 0.00, 1.00, 1.00
404, 404, 214.77504, 71.59767, -44.94359, -44.94359, 0.00, 1.00, 1.00
405, 405, 214.93282, 71.59767, -46.44469, -46.44469, 0.00, 1.00, 1.00
406, 406, 215.57579, 71.59767, -44.85943, -44.85943, 0.00, 1.00, 1.00
407, 407, 215.73357, 71.59767, -46.36053, -46.36053, 0.00, 1.00, 1.00
408, 408, 215.56689, 70.90385, -44.87042, -44.87042, 1.00, 1.00, 0.00
409, 409, 214.78604, 70.90385, -44.95249, -44.95249, 1.00, 1.00, 0.00
410, 410, 214.78604, 70.90385, -44.95249, -44.95249, 1.00, 1.00, 0.00
411, 411, 214.78604, 71.58768, -44.95249, -44.95249, 1.00, 1.00, 0.00
412, 412, 214.78604, 71.58768, -44.95249, -44.95249, 1.00, 1.00, 0.00
413, 413, 215.56689, 71.58768, -44.87042, -44.87042, 1.00, 1.00, 0.00
414, 414, 215.56689, 71.58768, -44.87042, -44.87042, 1.00, 1.00, 0.00
415, 415, 215.56689, 70.90385, -44.87042, -44.87042, 1.00, 1.00, 0.00
416, 416, 215.72256, 70.90385, -46.35163, -46.35163, 1.00, 1.00, 0.00
417, 417, 214.94171, 70.90385, -46.4337, -46.4337, 1.00, 1.00, 0.00
418, 418, 214.94171, 70.90385, -46.4337, -46.4337, 1.00, 1.00, 0.00
419, 419, 214.94171, 71.58768, -46.4337, -46.4337, 1.00, 1.00, 0.00
420, 420, 214.94171, 71.58768, -46.4337, -46.4337, 1.00, 1.00, 0.00
421, 421, 215.72256, 71.58768, -46.35163, -46.35163, 1.00, 1.00, 0.00
422, 422, 215.72256, 71.58768, -46.35163, -46.35163, 1.00, 1.00, 0.00
423, 423, 215.72256, 70.90385, -46.35163, -46.35163, 1.00, 1.00, 0.00
424, 424, 215.56689, 70.90385, -44.87042, -44.87042, 1.00, 1.00, 0.00
425, 425, 215.72256, 70.90385, -46.35163, -46.35163, 1.00, 1.00, 0.00
426, 426, 214.78604, 70.90385, -44.95249, -44.95249, 1.00, 1.00, 0.00
427, 427, 214.94171, 70.90385, -46.4337, -46.4337, 1.00, 1.00, 0.00
428, 428, 214.78604, 71.58768, -44.95249, -44.95249, 1.00, 1.00, 0.00
429, 429, 214.94171, 71.58768, -46.4337, -46.4337, 1.00, 1.00, 0.00
430, 430, 215.56689, 71.58768, -44.87042, -44.87042, 1.00, 1.00, 0.00
431, 431, 215.72256, 71.58768, -46.35163, -46.35163, 1.00, 1.00, 0.00
432, 432, 224.9946, 79.16559, -99.14286, -99.14286, 0.00, 1.00, 1.00
433, 433, 225.78983, 79.16559, -99.01691, -99.01691, 0.00, 1.00, 1.00
434, 434, 225.78983, 79.16559, -99.01691, -99.01691, 0.00, 1.00, 1.00
435, 435, 225.78983, 79.8694, -99.01691, -99.01691, 0.00, 1.00, 1.00
436, 436, 225.78983, 79.8694, -99.01691, -99.01691, 0.00, 1.00, 1.00
437, 437, 224.9946, 79.8694, -99.14286, -99.14286, 0.00, 1.00, 1.00
438, 438, 224.9946, 79.8694, -99.14286, -99.14286, 0.00, 1.00, 1.00
439, 439, 224.9946, 79.16559, -99.14286, -99.14286, 0.00, 1.00, 1.00
440, 440, 224.75848, 79.16559, -97.65208, -97.65208, 0.00, 1.00, 1.00
441, 441, 225.55371, 79.16559, -97.52613, -97.52613, 0.00, 1.00, 1.00
442, 442, 225.55371, 79.16559, -97.52613, -97.52613, 0.00, 1.00, 1.00
443, 443, 225.55371, 79.8694, -97.52613, -97.52613, 0.00, 1.00, 1.00
444, 444, 225.55371, 79.8694, -97.52613, -97.52613, 0.00, 1.00, 1.00
445, 445, 224.75848, 79.8694, -97.65208, -97.65208, 0.00, 1.00, 1.00
446, 446, 224.75848, 79.8694, -97.65208, -97.65208, 0.00, 1.00, 1.00
447, 447, 224.75848, 79.16559, -97.65208, -97.65208, 0.00, 1.00, 1.00
448, 448, 224.9946, 79.16559, -99.14286, -99.14286, 0.00, 1.00, 1.00
449, 449, 224.75848, 79.16559, -97.65208, -97.65208, 0.00, 1.00, 1.00
450, 450, 225.78983, 79.16559, -99.01691, -99.01691, 0.00, 1.00, 1.00
451, 451, 225.55371, 79.16559, -97.52613, -97.52613, 0.00, 1.00, 1.00
452, 452, 225.78983, 79.8694, -99.01691, -99.01691, 0.00, 1.00, 1.00
453, 453, 225.55371, 79.8694, -97.52613, -97.52613, 0.00, 1.00, 1.00
454, 454, 224.9946, 79.8694, -99.14286, -99.14286, 0.00, 1.00, 1.00
455, 455, 224.75848, 79.8694, -97.65208, -97.65208, 0.00, 1.00, 1.00
456, 456, 225.00291, 79.17558, -99.13142, -99.13142, 1.00, 1.00, 0.00
457, 457, 225.7784, 79.17558, -99.0086, -99.0086, 1.00, 1.00, 0.00
458, 458, 225.7784, 79.17558, -99.0086, -99.0086, 1.00, 1.00, 0.00
459, 459, 225.7784, 79.85941, -99.0086, -99.0086, 1.00, 1.00, 0.00
460, 460, 225.7784, 79.85941, -99.0086, -99.0086, 1.00, 1.00, 0.00
461, 461, 225.00291, 79.85941, -99.13142, -99.13142, 1.00, 1.00, 0.00
462, 462, 225.00291, 79.85941, -99.13142, -99.13142, 1.00, 1.00, 0.00
463, 463, 225.00291, 79.17558, -99.13142, -99.13142, 1.00, 1.00, 0.00
464, 464, 224.76991, 79.17558, -97.66039, -97.66039, 1.00, 1.00, 0.00
465, 465, 225.54539, 79.17558, -97.53757, -97.53757, 1.00, 1.00, 0.00
466, 466, 225.54539, 79.17558, -97.53757, -97.53757, 1.00, 1.00, 0.00
467, 467, 225.54539, 79.85941, -97.53757, -97.53757, 1.00, 1.00, 0.00
468, 468, 225.54539, 79.85941, -97.53757, -97.53757, 1.00, 1.00, 0.00
469, 469, 224.76991, 79.85941, -97.66039, -97.66039, 1.00, 1.00, 0.00
470, 470, 224.76991, 79.85941, -97.66039, -97.66039, 1.00, 1.00, 0.00
471, 471, 224.76991, 79.17558, -97.66039, -97.66039, 1.00, 1.00, 0.00
472, 472, 225.00291, 79.17558, -99.13142, -99.13142, 1.00, 1.00, 0.00
473, 473, 224.76991, 79.17558, -97.66039, -97.66039, 1.00, 1.00, 0.00
474, 474, 225.7784, 79.17558, -99.0086, -99.0086, 1.00, 1.00, 0.00
475, 475, 225.54539, 79.17558, -97.53757, -97.53757, 1.00, 1.00, 0.00
476, 476, 225.7784, 79.85941, -99.0086, -99.0086, 1.00, 1.00, 0.00
477, 477, 225.54539, 79.85941, -97.53757, -97.53757, 1.00, 1.00, 0.00
478, 478, 225.00291, 79.85941, -99.13142, -99.13142, 1.00, 1.00, 0.00
479, 479, 224.76991, 79.85941, -97.66039, -97.66039, 1.00, 1.00, 0.00
480, 480, 19.15529, 49.96226, 15.14139, 15.14139, 0.00, 1.00, 1.00
481, 481, 18.45802, 49.96226, 14.73882, 14.73882, 0.00, 1.00, 1.00
482, 482, 18.45802, 49.96226, 14.73882, 14.73882, 0.00, 1.00, 1.00
483, 483, 18.45802, 50.66608, 14.73882, 14.73882, 0.00, 1.00, 1.00
484, 484, 18.45802, 50.66608, 14.73882, 14.73882, 0.00, 1.00, 1.00
485, 485, 19.15529, 50.66608, 15.14139, 15.14139, 0.00, 1.00, 1.00
486, 486, 19.15529, 50.66608, 15.14139, 15.14139, 0.00, 1.00, 1.00
487, 487, 19.15529, 49.96226, 15.14139, 15.14139, 0.00, 1.00, 1.00
488, 488, 19.90998, 49.96226, 13.83424, 13.83424, 0.00, 1.00, 1.00
489, 489, 19.2127, 49.96226, 13.43167, 13.43167, 0.00, 1.00, 1.00
490, 490, 19.2127, 49.96226, 13.43167, 13.43167, 0.00, 1.00, 1.00
491, 491, 19.2127, 50.66608, 13.43167, 13.43167, 0.00, 1.00, 1.00
492, 492, 19.2127, 50.66608, 13.43167, 13.43167, 0.00, 1.00, 1.00
493, 493, 19.90998, 50.66608, 13.83424, 13.83424, 0.00, 1.00, 1.00
494, 494, 19.90998, 50.66608, 13.83424, 13.83424, 0.00, 1.00, 1.00
495, 495, 19.90998, 49.96226, 13.83424, 13.83424, 0.00, 1.00, 1.00
496, 496, 19.15529, 49.96226, 15.14139, 15.14139, 0.00, 1.00, 1.00
497, 497, 19.90998, 49.96226, 13.83424, 13.83424, 0.00, 1.00, 1.00
498, 498, 18.45802, 49.96226, 14.73882, 14.73882, 0.00, 1.00, 1.00
499, 499, 19.2127, 49.96226, 13.43167, 13.43167, 0.00, 1.00, 1.00
500, 500, 18.45802, 50.66608, 14.73882, 14.73882, 0.00, 1.00, 1.00
501, 501, 19.2127, 50.66608, 13.43167, 13.43167, 0.00, 1.00, 1.00
502, 502, 19.15529, 50.66608, 15.14139, 15.14139, 0.00, 1.00, 1.00
503, 503, 19.90998, 50.66608, 13.83424, 13.83424, 0.00, 1.00, 1.00
504, 504, 19.15163, 49.97226, 15.12774, 15.12774, 1.00, 1.00, 0.00
505, 505, 18.47168, 49.97226, 14.73516, 14.73516, 1.00, 1.00, 0.00
506, 506, 18.47168, 49.97226, 14.73516, 14.73516, 1.00, 1.00, 0.00
507, 507, 18.47168, 50.65608, 14.73516, 14.73516, 1.00, 1.00, 0.00
508, 508, 18.47168, 50.65608, 14.73516, 14.73516, 1.00, 1.00, 0.00
509, 509, 19.15163, 50.65608, 15.12774, 15.12774, 1.00, 1.00, 0.00
510, 510, 19.15163, 50.65608, 15.12774, 15.12774, 1.00, 1.00, 0.00
511, 511, 19.15163, 49.97226, 15.12774, 15.12774, 1.00, 1.00, 0.00
512, 512, 19.89632, 49.97226, 13.83791, 13.83791, 1.00, 1.00, 0.00
513, 513, 19.21636, 49.97226, 13.44533, 13.44533, 1.00, 1.00, 0.00
514, 514, 19.21636, 49.97226, 13.44533, 13.44533, 1.00, 1.00, 0.00
515, 515, 19.21636, 50.65608, 13.44533, 13.44533, 1.00, 1.00, 0.00
516, 516, 19.21636, 50.65608, 13.44533, 13.44533, 1.00, 1.00, 0.00
517, 517, 19.89632, 50.65608, 13.83791, 13.83791, 1.00, 1.00, 0.00
518, 518, 19.89632, 50.65608, 13.83791, 13.83791, 1.00, 1.00, 0.00
519, 519, 19.89632, 49.97226, 13.83791, 13.83791, 1.00, 1.00, 0.00
520, 520, 19.15163, 49.97226, 15.12774, 15.12774, 1.00, 1.00, 0.00
521, 521, 19.89632, 49.97226, 13.83791, 13.83791, 1.00, 1.00, 0.00
522, 522, 18.47168, 49.97226, 14.73516, 14.73516, 1.00, 1.00, 0.00
523, 523, 19.21636, 49.97226, 13.44533, 13.44533, 1.00, 1.00, 0.00
524, 524, 18.47168, 50.65608, 14.73516, 14.73516, 1.00, 1.00, 0.00
525, 525, 19.21636, 50.65608, 13.44533, 13.44533, 1.00, 1.00, 0.00
526, 526, 19.15163, 50.65608, 15.12774, 15.12774, 1.00, 1.00, 0.00
527, 527, 19.89632, 50.65608, 13.83791, 13.83791, 1.00, 1.00, 0.00
528, 528, -31.62243, 22.87905, -91.09264, -91.09264, 0.00, 1.00, 1.00
529, 529, -31.45503, 22.87905, -91.88019, -91.88019, 0.00, 1.00, 1.00
530, 530, -31.45503, 22.87905, -91.88019, -91.88019, 0.00, 1.00, 1.00
531, 531, -31.45503, 23.58287, -91.88019, -91.88019, 0.00, 1.00, 1.00
532, 532, -31.45503, 23.58287, -91.88019, -91.88019, 0.00, 1.00, 1.00
533, 533, -31.62243, 23.58287, -91.09264, -91.09264, 0.00, 1.00, 1.00
534, 534, -31.62243, 23.58287, -91.09264, -91.09264, 0.00, 1.00, 1.00
535, 535, -31.62243, 22.87905, -91.09264, -91.09264, 0.00, 1.00, 1.00
536, 536, -30.14605, 22.87905, -90.77882, -90.77882, 0.00, 1.00, 1.00
537, 537, -29.97865, 22.87905, -91.56638, -91.56638, 0.00, 1.00, 1.00
538, 538, -29.97865, 22.87905, -91.56638, -91.56638, 0.00, 1.00, 1.00
539, 539, -29.97865, 23.58287, -91.56638, -91.56638, 0.00, 1.00, 1.00
540, 540, -29.97865, 23.58287, -91.56638, -91.56638, 0.00, 1.00, 1.00
541, 541, -30.14605, 23.58287, -90.77882, -90.77882, 0.00, 1.00, 1.00
542, 542, -30.14605, 23.58287, -90.77882, -90.77882, 0.00, 1.00, 1.00
543, 543, -30.14605, 22.87905, -90.77882, -90.77882, 0.00, 1.00, 1.00
544, 544, -31.62243, 22.87905, -91.09264, -91.09264, 0.00, 1.00, 1.00
545, 545, -30.14605, 22.87905, -90.77882, -90.77882, 0.00, 1.00, 1.00
546, 546, -31.45503, 22.87905, -91.88019, -91.88019, 0.00, 1.00, 1.00
547, 547, -29.97865, 22.87905, -91.56638, -91.56638, 0.00, 1.00, 1.00
548, 548, -31.45503, 23.58287, -91.88019, -91.88019, 0.00, 1.00, 1.00
549, 549, -29.97865, 23.58287, -91.56638, -91.56638, 0.00, 1.00, 1.00
550, 550, -31.62243, 23.58287, -91.09264, -91.09264, 0.00, 1.00, 1.00
551, 551, -30.14605, 23.58287, -90.77882, -90.77882, 0.00, 1.00, 1.00
552, 552, -31.61057, 22.88905, -91.10034, -91.10034, 1.00, 1.00, 0.00
553, 553, -31.44733, 22.88905, -91.86833, -91.86833, 1.00, 1.00, 0.00
554, 554, -31.44733, 22.88905, -91.86833, -91.86833, 1.00, 1.00, 0.00
555, 555, -31.44733, 23.57287, -91.86833, -91.86833, 1.00, 1.00, 0.00
556, 556, -31.44733, 23.57287, -91.86833, -91.86833, 1.00, 1.00, 0.00
557, 557, -31.61057, 23.57287, -91.10034, -91.10034, 1.00, 1.00, 0.00
558, 558, -31.61057, 23.57287, -91.10034, -91.10034, 1.00, 1.00, 0.00
559, 559, -31.61057, 22.88905, -91.10034, -91.10034, 1.00, 1.00, 0.00
560, 560, -30.15375, 22.88905, -90.79068, -90.79068, 1.00, 1.00, 0.00
561, 561, -29.99051, 22.88905, -91.55867, -91.55867, 1.00, 1.00, 0.00
562, 562, -29.99051, 22.88905, -91.55867, -91.55867, 1.00, 1.00, 0.00
563, 563, -29.99051, 23.57287, -91.55867, -91.55867, 1.00, 1.00, 0.00
564, 564, -29.99051, 23.57287, -91.55867, -91.55867, 1.00, 1.00, 0.00
565, 565, -30.15375, 23.57287, -90.79068, -90.79068, 1.00, 1.00, 0.00
566, 566, -30.15375, 23.57287, -90.79068, -90.79068, 1.00, 1.00, 0.00
567, 567, -30.15375, 22.88905, -90.79068, -90.79068, 1.00, 1.00, 0.00
568, 568, -31.61057, 22.88905, -91.10034, -91.10034, 1.00, 1.00, 0.00
569, 569, -30.15375, 22.88905, -90.79068, -90.79068, 1.00, 1.00, 0.00
570, 570, -31.44733, 22.88905, -91.86833, -91.86833, 1.00, 1.00, 0.00
571, 571, -29.99051, 22.88905, -91.55867, -91.55867, 1.00, 1.00, 0.00
572, 572, -31.44733, 23.57287, -91.86833, -91.86833, 1.00, 1.00, 0.00
573, 573, -29.99051, 23.57287, -91.55867, -91.55867, 1.00, 1.00, 0.00
574, 574, -31.61057, 23.57287, -91.10034, -91.10034, 1.00, 1.00, 0.00
575, 575, -30.15375, 23.57287, -90.79068, -90.79068, 1.00, 1.00, 0.00
576, 576, 282.73798, 92.22568, 50.86488, 50.86488, 0.00, 1.00, 1.00
577, 577, 283.63495, 92.22568, 50.86488, 50.86488, 0.00, 1.00, 1.00
578, 578, 283.63495, 92.22568, 50.86488, 50.86488, 0.00, 1.00, 1.00
579, 579, 283.63495, 92.30502, 56.49652, 56.49652, 0.00, 1.00, 1.00
580, 580, 283.63495, 92.30502, 56.49652, 56.49652, 0.00, 1.00, 1.00
581, 581, 282.73798, 92.30502, 56.49652, 56.49652, 0.00, 1.00, 1.00
582, 582, 282.73798, 92.30502, 56.49652, 56.49652, 0.00, 1.00, 1.00
583, 583, 282.73798, 92.22568, 50.86488, 50.86488, 0.00, 1.00, 1.00
584, 584, 282.73798, 88.75496, 50.91378, 50.91378, 0.00, 1.00, 1.00
585, 585, 283.63495, 88.75496, 50.91378, 50.91378, 0.00, 1.00, 1.00
586, 586, 283.63495, 88.75496, 50.91378, 50.91378, 0.00, 1.00, 1.00
587, 587, 283.63495, 88.8343, 56.54543, 56.54543, 0.00, 1.00, 1.00
588, 588, 283.63495, 88.8343, 56.54543, 56.54543, 0.00, 1.00, 1.00
589, 589, 282.73798, 88.8343, 56.54543, 56.54543, 0.00, 1.00, 1.00
590, 590, 282.73798, 88.8343, 56.54543, 56.54543, 0.00, 1.00, 1.00
591, 591, 282.73798, 88.75496, 50.91378, 50.91378, 0.00, 1.00, 1.00
592, 592, 282.73798, 92.22568, 50.86488, 50.86488, 0.00, 1.00, 1.00
593, 593, 282.73798, 88.75496, 50.91378, 50.91378, 0.00, 1.00, 1.00
594, 594, 283.63495, 92.22568, 50.86488, 50.86488, 0.00, 1.00, 1.00
595, 595, 283.63495, 88.75496, 50.91378, 50.91378, 0.00, 1.00, 1.00
596, 596, 283.63495, 92.30502, 56.49652, 56.49652, 0.00, 1.00, 1.00
597, 597, 283.63495, 88.8343, 56.54543, 56.54543, 0.00, 1.00, 1.00
598, 598, 282.73798, 92.30502, 56.49652, 56.49652, 0.00, 1.00, 1.00
599, 599, 282.73798, 88.8343, 56.54543, 56.54543, 0.00, 1.00, 1.00
600, 600, 103.6331, 56.19844, -54.06485, -54.06485, 0.00, 1.00, 1.00
601, 601, 102.79642, 56.19844, -53.7415, -53.7415, 0.00, 1.00, 1.00
602, 602, 102.79642, 56.19844, -53.7415, -53.7415, 0.00, 1.00, 1.00
603, 603, 104.82666, 56.19844, -48.48795, -48.48795, 0.00, 1.00, 1.00
604, 604, 104.82666, 56.19844, -48.48795, -48.48795, 0.00, 1.00, 1.00
605, 605, 105.66335, 56.19844, -48.81129, -48.81129, 0.00, 1.00, 1.00
606, 606, 105.66335, 56.19844, -48.81129, -48.81129, 0.00, 1.00, 1.00
607, 607, 103.6331, 56.19844, -54.06485, -54.06485, 0.00, 1.00, 1.00
608, 608, 103.6331, 59.66951, -54.06485, -54.06485, 0.00, 1.00, 1.00
609, 609, 102.79642, 59.66951, -53.7415, -53.7415, 0.00, 1.00, 1.00
610, 610, 102.79642, 59.66951, -53.7415, -53.7415, 0.00, 1.00, 1.00
611, 611, 104.82666, 59.66951, -48.48795, -48.48795, 0.00, 1.00, 1.00
612, 612, 104.82666, 59.66951, -48.48795, -48.48795, 0.00, 1.00, 1.00
613, 613, 105.66335, 59.66951, -48.81129, -48.81129, 0.00, 1.00, 1.00
614, 614, 105.66335, 59.66951, -48.81129, -48.81129, 0.00, 1.00, 1.00
615, 615, 103.6331, 59.66951, -54.06485, -54.06485, 0.00, 1.00, 1.00
616, 616, 103.6331, 56.19844, -54.06485, -54.06485, 0.00, 1.00, 1.00
617, 617, 103.6331, 59.66951, -54.06485, -54.06485, 0.00, 1.00, 1.00
618, 618, 102.79642, 56.19844, -53.7415, -53.7415, 0.00, 1.00, 1.00
619, 619, 102.79642, 59.66951, -53.7415, -53.7415, 0.00, 1.00, 1.00
620, 620, 104.82666, 56.19844, -48.48795, -48.48795, 0.00, 1.00, 1.00
621, 621, 104.82666, 59.66951, -48.48795, -48.48795, 0.00, 1.00, 1.00
622, 622, 105.66335, 56.19844, -48.81129, -48.81129, 0.00, 1.00, 1.00
623, 623, 105.66335, 59.66951, -48.81129, -48.81129, 0.00, 1.00, 1.00
624, 624, 107.77781, 58.07774, -49.32735, -49.32735, 0.00, 1.00, 1.00
625, 625, 107.35946, 57.30093, -49.16569, -49.16569, 0.00, 1.00, 1.00
626, 626, 107.35946, 57.30093, -49.16569, -49.16569, 0.00, 1.00, 1.00
627, 627, 109.3897, 57.30093, -43.91213, -43.91213, 0.00, 1.00, 1.00
628, 628, 109.3897, 57.30093, -43.91213, -43.91213, 0.00, 1.00, 1.00
629, 629, 109.80805, 58.07774, -44.0738, -44.0738, 0.00, 1.00, 1.00
630, 630, 109.80805, 58.07774, -44.0738, -44.0738, 0.00, 1.00, 1.00
631, 631, 107.77781, 58.07774, -49.32735, -49.32735, 0.00, 1.00, 1.00
632, 632, 104.97387, 59.81328, -48.24377, -48.24377, 0.00, 1.00, 1.00
633, 633, 104.55552, 59.03646, -48.08211, -48.08211, 0.00, 1.00, 1.00
